dataset,arithmetic,variant,query_profile,template_id,template_name,constraint_name,runs,median_ms,mean_ms,max_memory_mb
telecom,NRA,heavy,simple,8,regular08,D8,100,3.407671,296.947518,789.855469
telecom,NRA,heavy,simple,8,regular08,D9,100,1.973226,177.167352,711.105469
telecom,NRA,heavy,simple,8,regular08,D10,100,2.299746,186.143376,744.871094
telecom,NRA,heavy,simple,9,regular09,D7,100,7.052547,17.715874,644.578125
telecom,NRA,heavy,simple,9,regular09,D8,100,4.358551,14.508997,579.218750
telecom,NRA,heavy,simple,9,regular09,D9,100,2.267421,174.855141,742.398438
telecom,NRA,heavy,simple,9,regular09,D10,100,2.117915,137.946968,729.960938
telecom,NRA,heavy,simple,10,regular10,D7,100,2.570476,16.019098,644.355469
telecom,NRA,heavy,simple,10,regular10,D8,100,2.130555,11.401464,578.757812
telecom,NRA,heavy,simple,10,regular10,D9,100,2.044161,123.178115,730.457031
telecom,NRA,heavy,simple,10,regular10,D10,100,2.284810,114.898493,746.890625
telecom,NRA,heavy,simple,11,regular11,D7,100,2.834936,18.340145,647.156250
telecom,NRA,heavy,simple,11,regular11,D8,100,2.282841,14.272829,578.898438
telecom,NRA,heavy,simple,11,regular11,D9,100,2.103896,102.210262,738.515625
telecom,NRA,heavy,simple,11,regular11,D10,100,5.555437,95.671103,750.996094
telecom,NRA,heavy,simple,12,regular12,D7,100,6.958637,777.896911,872.972656
telecom,NRA,heavy,simple,12,regular12,D8,100,2.425960,161.889519,794.304688
telecom,NRA,heavy,simple,12,regular12,D9,100,6.680201,66.487908,747.921875
telecom,NRA,heavy,simple,12,regular12,D10,100,2.203085,41.974528,691.898438
telecom,NRA,light,complex,1,regular01,D7,100,7.651497,14.355416,644.828125
telecom,NRA,light,complex,1,regular01,D8,100,6.893207,17.368661,644.222656
telecom,NRA,light,complex,1,regular01,D9,100,2.919831,1229.999779,830.921875
telecom,NRA,light,complex,1,regular01,D10,100,2.729426,1228.033695,829.777344
telecom,NRA,light,complex,2,regular02,D7,100,7.252377,15.241416,641.574219
telecom,NRA,light,complex,2,regular02,D8,100,5.797287,13.957650,640.015625
telecom,NRA,light,complex,2,regular02,D9,100,13.594538,202.541706,824.582031
telecom,NRA,light,complex,2,regular02,D10,100,6.325067,203.467955,817.757812
telecom,NRA,light,complex,3,regular03,D7,100,2.737291,4370.642601,1337.636719
telecom,NRA,light,complex,3,regular03,D8,100,3.456522,4150.185460,1504.691406
telecom,NRA,light,complex,3,regular03,D9,100,7.670348,4590.919732,1611.843750
telecom,NRA,light,complex,3,regular03,D10,100,6.020280,4479.657125,1615.769531
telecom,NRA,light,complex,4,regular04,D7,100,6.988225,404.582873,884.496094
telecom,NRA,light,complex,4,regular04,D8,100,3.981975,290.808164,857.906250
telecom,NRA,light,complex,4,regular04,D9,100,6.635205,5140.519275,1743.339844
telecom,NRA,light,complex,4,regular04,D10,100,2.503881,3931.115326,1520.238281
telecom,NRA,light,complex,5,regular05,D7,100,6.442868,17.471862,645.359375
telecom,NRA,light,complex,5,regular05,D8,100,7.002230,17.379967,643.820312
telecom,NRA,light,complex,5,regular05,D9,100,8.099713,4809.363365,1703.406250
telecom,NRA,light,complex,5,regular05,D10,100,2.818907,4039.474365,1587.402344
telecom,NRA,light,complex,6,regular06,D7,100,7.926616,17.579840,644.460938
telecom,NRA,light,complex,6,regular06,D8,100,5.112993,16.517766,642.933594
telecom,NRA,light,complex,6,regular06,D9,100,4.487433,611.532464,802.000000
telecom,NRA,light,complex,6,regular06,D10,100,4.843873,615.218893,805.765625
telecom,NRA,light,complex,7,regular07,D7,100,5.152313,18.125492,642.351562
telecom,NRA,light,complex,7,regular07,D8,100,6.857360,17.022019,627.429688
telecom,NRA,light,complex,7,regular07,D9,100,10751.216892,5579.616818,1895.332031
telecom,NRA,light,complex,7,regular07,D10,100,3.665452,4369.896898,1580.527344
telecom,NRA,light,complex,8,regular08,D7,100,7.418538,539.150346,838.750000
telecom,NRA,light,complex,8,regular08,D8,100,4.815187,497.076148,868.687500
telecom,NRA,light,complex,8,regular08,D9,100,6.145098,4700.009310,1731.816406
telecom,NRA,light,complex,8,regular08,D10,100,14.039411,5249.650893,1749.925781
telecom,NRA,light,complex,9,regular09,D7,100,3.034601,15.189736,644.519531
telecom,NRA,light,complex,9,regular09,D8,100,4.851442,17.334001,624.726562
telecom,NRA,light,complex,9,regular09,D9,100,2.844251,3820.120551,1528.066406
telecom,NRA,light,complex,9,regular09,D10,100,8.308369,4920.591459,1722.437500
telecom,NRA,light,complex,10,regular10,D7,100,7.615250,18.517014,645.199219
telecom,NRA,light,complex,10,regular10,D8,100,6.135579,16.352740,641.089844
telecom,NRA,light,complex,10,regular10,D9,100,2.728341,4040.443788,1598.429688
telecom,NRA,light,complex,10,regular10,D10,100,10762.182819,5579.696676,1908.625000
telecom,NRA,light,complex,11,regular11,D7,100,2.948041,16.079476,644.046875
telecom,NRA,light,complex,11,regular11,D8,100,2.706836,13.611180,642.539062
telecom,NRA,light,complex,11,regular11,D9,100,4.746073,4700.288480,1805.332031
telecom,NRA,light,complex,11,regular11,D10,100,15.518798,5359.794088,2041.558594
telecom,NRA,light,complex,12,regular12,D7,100,8.146837,899.982028,884.929688
telecom,NRA,light,complex,12,regular12,D8,100,8.396818,778.571032,865.050781
telecom,NRA,light,complex,12,regular12,D9,100,2.731601,3929.568543,1920.722656
telecom,NRA,light,complex,12,regular12,D10,100,3.833036,4042.301783,1924.953125
telecom,NRA,mid,complex,1,regular01,D7,100,6.294843,19.773261,641.175781
telecom,NRA,mid,complex,1,regular01,D8,100,4.633572,17.479034,570.589844
telecom,NRA,mid,complex,1,regular01,D9,100,14.103996,820.517960,756.093750
telecom,NRA,mid,complex,1,regular01,D10,100,2.373906,703.298909,733.851562
telecom,NRA,mid,complex,2,regular02,D7,100,3.166491,20.878388,639.210938
telecom,NRA,mid,complex,2,regular02,D8,100,3.490712,17.356869,578.894531
telecom,NRA,mid,complex,2,regular02,D9,100,1.934556,551.943608,698.625000
telecom,NRA,mid,complex,2,regular02,D10,100,13.935801,806.163320,760.398438
telecom,NRA,mid,complex,3,regular03,D7,100,2.536216,26.737453,540.945312
telecom,NRA,mid,complex,3,regular03,D8,100,2.139731,22.940955,542.375000
telecom,NRA,mid,complex,3,regular03,D9,100,2.414901,19.219808,543.578125
telecom,NRA,mid,complex,3,regular03,D10,100,2.235851,12.776536,533.105469
telecom,NRA,mid,complex,4,regular04,D7,100,6.912158,1345.650450,866.238281
telecom,NRA,mid,complex,4,regular04,D8,100,14.398632,836.172308,819.574219
telecom,NRA,mid,complex,4,regular04,D9,100,2.147006,632.492872,737.585938
telecom,NRA,mid,complex,4,regular04,D10,100,8.066083,682.086170,757.480469
telecom,NRA,mid,complex,5,regular05,D7,100,8.092658,23.092765,649.316406
telecom,NRA,mid,complex,5,regular05,D8,100,3.843757,15.327459,571.097656
telecom,NRA,mid,complex,5,regular05,D9,100,2.394966,611.248618,744.410156
telecom,NRA,mid,complex,5,regular05,D10,100,10.933955,684.938295,750.574219
telecom,NRA,mid,complex,6,regular06,D7,100,7.015873,20.126788,630.550781
telecom,NRA,mid,complex,6,regular06,D8,100,2.310541,15.324551,578.808594
telecom,NRA,mid,complex,6,regular06,D9,100,13.620650,709.537814,755.917969
telecom,NRA,mid,complex,6,regular06,D10,100,6.714638,630.684509,751.863281
telecom,NRA,mid,complex,7,regular07,D7,100,7.891018,22.415972,645.558594
telecom,NRA,mid,complex,7,regular07,D8,100,3.995096,14.274269,578.343750
telecom,NRA,mid,complex,7,regular07,D9,100,2.136041,451.654734,707.429688
telecom,NRA,mid,complex,7,regular07,D10,100,14.073220,662.134586,766.542969
telecom,NRA,mid,complex,8,regular08,D7,100,4.937472,1181.234958,844.285156
telecom,NRA,mid,complex,8,regular08,D8,100,4.537227,539.406487,794.574219
telecom,NRA,mid,complex,8,regular08,D9,100,13.958965,584.027410,761.703125
telecom,NRA,mid,complex,8,regular08,D10,100,2.315461,428.926942,717.308594
telecom,NRA,mid,complex,9,regular09,D7,100,13.427511,23.704784,648.812500
telecom,NRA,mid,complex,9,regular09,D8,100,2.181226,11.966055,568.832031
telecom,NRA,mid,complex,9,regular09,D9,100,2.453491,480.502691,736.246094
telecom,NRA,mid,complex,9,regular09,D10,100,2.255666,438.872236,718.882812
telecom,NRA,mid,complex,10,regular10,D7,100,2.717791,17.102483,648.242188
telecom,NRA,mid,complex,10,regular10,D8,100,3.599182,17.561921,579.601562
telecom,NRA,mid,complex,10,regular10,D9,100,2.226231,459.399412,727.339844
telecom,NRA,mid,complex,10,regular10,D10,100,14.202272,595.167043,768.480469
telecom,NRA,mid,complex,11,regular11,D7,100,12.851726,22.671033,644.617188
telecom,NRA,mid,complex,11,regular11,D8,100,4.440382,16.477053,579.437500
telecom,NRA,mid,complex,11,regular11,D9,100,2.292981,393.735129,706.964844
telecom,NRA,mid,complex,11,regular11,D10,100,2.262346,501.158564,738.039062
telecom,NRA,mid,complex,12,regular12,D7,100,4.559132,1182.599085,869.863281
telecom,NRA,mid,complex,12,regular12,D8,100,14.077886,687.183696,831.058594
telecom,NRA,mid,complex,12,regular12,D9,100,2.216551,458.050473,714.925781
telecom,NRA,mid,complex,12,regular12,D10,100,2.171401,516.587162,732.203125
telecom,NRA,heavy,complex,1,regular01,D7,100,7.389363,23.932545,647.910156
telecom,NRA,heavy,complex,1,regular01,D8,100,5.955163,16.734197,580.546875
telecom,NRA,heavy,complex,1,regular01,D9,100,2.467176,486.155939,727.652344
telecom,NRA,heavy,complex,1,regular01,D10,100,10.700054,521.757642,747.089844
telecom,NRA,heavy,complex,2,regular02,D7,100,7.071134,22.669863,647.589844
telecom,NRA,heavy,complex,2,regular02,D8,100,3.352531,18.441580,578.929688
telecom,NRA,heavy,complex,2,regular02,D9,100,1.839901,341.473818,680.460938
telecom,NRA,heavy,complex,2,regular02,D10,100,7.254083,589.555790,763.117188
telecom,NRA,heavy,complex,3,regular03,D7,100,4.782502,18.098517,545.078125
telecom,NRA,heavy,complex,3,regular03,D8,100,2.314736,14.485629,541.539062
telecom,NRA,heavy,complex,3,regular03,D9,100,2.444106,16.466448,546.480469
telecom,NRA,heavy,complex,3,regular03,D10,100,2.341846,13.643915,543.812500
telecom,NRA,heavy,complex,4,regular04,D7,100,7.227288,1256.213482,852.792969
telecom,NRA,heavy,complex,4,regular04,D8,100,2.356371,535.774995,783.957031
telecom,NRA,heavy,complex,4,regular04,D9,100,2.077631,349.125652,694.019531
telecom,NRA,heavy,complex,4,regular04,D10,100,7.679709,514.192056,751.843750
telecom,NRA,heavy,complex,5,regular05,D7,100,4.008437,18.536840,640.800781
telecom,NRA,heavy,complex,5,regular05,D8,100,2.620677,15.090446,578.503906
telecom,NRA,heavy,complex,5,regular05,D9,100,2.407676,363.861532,707.359375
telecom,NRA,heavy,complex,5,regular05,D10,100,2.429777,471.553142,739.878906
telecom,NRA,heavy,complex,6,regular06,D7,100,7.241853,18.772946,644.460938
telecom,NRA,heavy,complex,6,regular06,D8,100,2.417311,16.806724,577.941406
telecom,NRA,heavy,complex,6,regular06,D9,100,2.192201,431.029799,728.773438
telecom,NRA,heavy,complex,6,regular06,D10,100,2.227091,514.435972,770.031250
telecom,NRA,heavy,complex,7,regular07,D7,100,7.379059,24.060505,649.253906
telecom,NRA,heavy,complex,7,regular07,D8,100,4.778502,20.010253,579.394531
telecom,NRA,heavy,complex,7,regular07,D9,100,2.597106,450.290048,746.328125
telecom,NRA,heavy,complex,7,regular07,D10,100,13.824781,462.362569,757.296875
telecom,NRA,heavy,complex,8,regular08,D7,100,5.156235,1196.074315,881.917969
telecom,NRA,heavy,complex,8,regular08,D8,100,2.361438,339.866959,761.054688
telecom,NRA,heavy,complex,8,regular08,D9,100,595.571283,457.376248,791.285156
telecom,NRA,heavy,complex,8,regular08,D10,100,2.330418,338.074818,734.628906
telecom,NRA,heavy,complex,9,regular09,D7,100,10.929507,23.360597,608.359375
telecom,NRA,heavy,complex,9,regular09,D8,100,4.759177,14.694824,579.132812
telecom,NRA,heavy,complex,9,regular09,D9,100,3.493843,296.203628,750.707031
telecom,NRA,heavy,complex,9,regular09,D10,100,2.349104,280.972178,742.320312
telecom,NRA,heavy,complex,10,regular10,D7,100,2.653639,15.942971,616.136719
telecom,NRA,heavy,complex,10,regular10,D8,100,7.227531,17.517420,570.968750
telecom,NRA,heavy,complex,10,regular10,D9,100,2.411079,266.423023,731.906250
telecom,NRA,heavy,complex,10,regular10,D10,100,2.175604,255.885132,731.789062
telecom,NRA,heavy,complex,11,regular11,D7,100,7.116741,19.520497,644.714844
telecom,NRA,heavy,complex,11,regular11,D8,100,3.676139,16.156296,579.523438
telecom,NRA,heavy,complex,11,regular11,D9,100,2.330669,286.910891,759.742188
telecom,NRA,heavy,complex,11,regular11,D10,100,4.878508,227.377493,743.589844
telecom,NRA,heavy,complex,12,regular12,D7,100,7.195953,902.092795,835.527344
telecom,NRA,heavy,complex,12,regular12,D8,100,13.563426,294.482049,824.507812
telecom,NRA,heavy,complex,12,regular12,D9,100,2.173564,128.324526,706.476562
telecom,NRA,heavy,complex,12,regular12,D10,100,2.343959,138.162929,723.527344
telecom,NIA,light,simple,1,regular01,D11,100,15.658886,34.713752,474.261719
telecom,NIA,light,simple,1,regular01,D12,100,14.349911,33.613079,476.902344
telecom,NIA,light,simple,1,regular01,D13,100,19.653395,36.149612,480.234375
telecom,NIA,light,simple,2,regular02,D11,100,14.799731,31.729857,481.699219
telecom,NIA,light,simple,2,regular02,D12,100,10.742917,23.248902,484.218750
telecom,NIA,light,simple,2,regular02,D13,100,14.219152,29.224537,477.625000
telecom,NIA,light,simple,3,regular03,D11,100,13.672059,3931.306943,800.765625
telecom,NIA,light,simple,3,regular03,D12,100,21.547311,5030.985249,854.773438
telecom,NIA,light,simple,3,regular03,D13,100,16.667962,4372.032943,843.710938
telecom,NIA,light,simple,4,regular04,D11,100,10.107570,1466.581782,627.644531
telecom,NIA,light,simple,4,regular04,D12,100,13.555315,2063.071530,651.355469
telecom,NIA,light,simple,4,regular04,D13,100,16.298016,2023.137917,674.593750
telecom,NIA,light,simple,5,regular05,D11,100,3.404361,26.295041,479.664062
telecom,NIA,light,simple,5,regular05,D12,100,4.776616,28.384921,476.683594
telecom,NIA,light,simple,5,regular05,D13,100,9.690131,29.178098,478.507812
telecom,NIA,light,simple,6,regular06,D11,100,2.231726,25.842056,474.535156
telecom,NIA,light,simple,6,regular06,D12,100,14.752326,31.113567,477.351562
telecom,NIA,light,simple,6,regular06,D13,100,4.172446,28.311389,471.058594
telecom,NIA,light,simple,7,regular07,D11,100,4.429790,27.149689,479.476562
telecom,NIA,light,simple,7,regular07,D12,100,5.881795,27.180600,484.964844
telecom,NIA,light,simple,7,regular07,D13,100,4.201396,28.750754,479.835938
telecom,NIA,light,simple,8,regular08,D11,100,3.230195,1801.570654,662.671875
telecom,NIA,light,simple,8,regular08,D12,100,4.402351,1705.937323,653.542969
telecom,NIA,light,simple,8,regular08,D13,100,4.195790,1690.735700,659.453125
telecom,NIA,light,simple,9,regular09,D11,100,10.339422,31.098745,479.625000
telecom,NIA,light,simple,9,regular09,D12,100,7.939891,28.904747,476.414062
telecom,NIA,light,simple,9,regular09,D13,100,2.238315,27.432644,479.359375
telecom,NIA,light,simple,10,regular10,D11,100,10.706886,30.078134,468.214844
telecom,NIA,light,simple,10,regular10,D12,100,2.234901,24.216092,460.296875
telecom,NIA,light,simple,10,regular10,D13,100,7.799957,34.634382,478.687500
telecom,NIA,light,simple,11,regular11,D11,100,4.094371,34.993749,481.949219
telecom,NIA,light,simple,11,regular11,D12,100,4.429046,22.931090,484.351562
telecom,NIA,light,simple,11,regular11,D13,100,4.376421,27.409608,479.718750
telecom,NIA,light,simple,12,regular12,D11,100,13.439132,2059.466335,679.605469
telecom,NIA,light,simple,12,regular12,D12,100,4.285130,1670.678493,661.765625
telecom,NIA,light,simple,12,regular12,D13,100,13.672462,1996.252147,690.968750
telecom,NIA,mid,simple,1,regular01,D11,100,3.642811,59.427292,495.253906
telecom,NIA,mid,simple,1,regular01,D12,100,6.720371,65.283366,498.062500
telecom,NIA,mid,simple,1,regular01,D13,100,12.787837,42.917890,473.312500
telecom,NIA,mid,simple,2,regular02,D11,100,3.718205,67.526522,495.488281
telecom,NIA,mid,simple,2,regular02,D12,100,3.594120,58.748588,496.523438
telecom,NIA,mid,simple,2,regular02,D13,100,3.406521,37.732856,472.367188
telecom,NIA,mid,simple,3,regular03,D11,100,3.334075,91.254898,501.539062
telecom,NIA,mid,simple,3,regular03,D12,100,3.375210,72.158106,496.652344
telecom,NIA,mid,simple,3,regular03,D13,100,8.053266,40.645675,498.996094
telecom,NIA,mid,simple,4,regular04,D11,100,3.754172,3225.210255,695.472656
telecom,NIA,mid,simple,4,regular04,D12,100,7186.631119,4069.784452,718.335938
telecom,NIA,mid,simple,4,regular04,D13,100,3.652049,2122.980146,651.515625
telecom,NIA,mid,simple,5,regular05,D11,100,3.604854,50.155777,494.816406
telecom,NIA,mid,simple,5,regular05,D12,100,3.737735,51.922214,496.875000
telecom,NIA,mid,simple,5,regular05,D13,100,3.761019,36.966618,473.328125
telecom,NIA,mid,simple,6,regular06,D11,100,8.563773,61.226284,494.476562
telecom,NIA,mid,simple,6,regular06,D12,100,3.464464,53.901834,493.957031
telecom,NIA,mid,simple,6,regular06,D13,100,3.595194,39.219954,472.683594
telecom,NIA,mid,simple,7,regular07,D11,100,3.546149,49.788892,494.738281
telecom,NIA,mid,simple,7,regular07,D12,100,3.801039,61.742299,497.601562
telecom,NIA,mid,simple,7,regular07,D13,100,3.544270,37.610874,472.324219
telecom,NIA,mid,simple,8,regular08,D11,100,3.822140,3081.423176,693.367188
telecom,NIA,mid,simple,8,regular08,D12,100,3.489700,2294.475194,658.507812
telecom,NIA,mid,simple,8,regular08,D13,100,3.755369,2254.581498,665.121094
telecom,NIA,mid,simple,9,regular09,D11,100,82.165217,82.748673,496.980469
telecom,NIA,mid,simple,9,regular09,D12,100,17.623064,69.713263,497.972656
telecom,NIA,mid,simple,9,regular09,D13,100,10.638424,41.312897,473.121094
telecom,NIA,mid,simple,10,regular10,D11,100,3.560154,50.290136,495.250000
telecom,NIA,mid,simple,10,regular10,D12,100,3.949975,67.750744,498.492188
telecom,NIA,mid,simple,10,regular10,D13,100,22.778415,44.572621,473.292969
telecom,NIA,mid,simple,11,regular11,D11,100,3.866845,66.513076,495.437500
telecom,NIA,mid,simple,11,regular11,D12,100,3.624065,56.515555,496.781250
telecom,NIA,mid,simple,11,regular11,D13,100,36.297699,46.619216,473.195312
telecom,NIA,mid,simple,12,regular12,D11,100,3.756545,3101.791869,696.542969
telecom,NIA,mid,simple,12,regular12,D12,100,6912.511860,3859.270788,733.027344
telecom,NIA,mid,simple,12,regular12,D13,100,17.926553,2495.607671,682.644531
telecom,NIA,heavy,simple,1,regular01,D11,100,3.951281,62.530972,496.621094
telecom,NIA,heavy,simple,1,regular01,D12,100,3.961900,63.206783,498.386719
telecom,NIA,heavy,simple,1,regular01,D13,100,3.612559,36.095904,473.152344
telecom,NIA,heavy,simple,2,regular02,D11,100,3.545509,61.718712,495.242188
telecom,NIA,heavy,simple,2,regular02,D12,100,3.530264,56.136602,497.164062
telecom,NIA,heavy,simple,2,regular02,D13,100,3.522489,36.193393,472.726562
telecom,NIA,heavy,simple,3,regular03,D11,100,17.490502,25.381248,498.882812
telecom,NIA,heavy,simple,3,regular03,D12,100,6.106372,20.411059,497.847656
telecom,NIA,heavy,simple,3,regular03,D13,100,7.050569,21.530109,499.644531
telecom,NIA,heavy,simple,4,regular04,D11,100,1766.034490,3540.798969,720.574219
telecom,NIA,heavy,simple,4,regular04,D12,100,18.201459,3223.781911,710.597656
telecom,NIA,heavy,simple,4,regular04,D13,100,3.586152,1616.532453,639.074219
telecom,NIA,heavy,simple,5,regular05,D11,100,3.771491,57.946812,496.093750
telecom,NIA,heavy,simple,5,regular05,D12,100,17.842230,69.729819,498.855469
telecom,NIA,heavy,simple,5,regular05,D13,100,3.680177,35.642911,477.078125
telecom,NIA,heavy,simple,6,regular06,D11,100,3.615657,63.300260,495.042969
telecom,NIA,heavy,simple,6,regular06,D12,100,3.546207,52.053153,496.964844
telecom,NIA,heavy,simple,6,regular06,D13,100,3.706192,38.533039,472.906250
telecom,NIA,heavy,simple,7,regular07,D11,100,10.485105,57.586781,495.773438
telecom,NIA,heavy,simple,7,regular07,D12,100,3.568542,53.392083,497.136719
telecom,NIA,heavy,simple,7,regular07,D13,100,3.626607,33.320817,471.972656
telecom,NIA,heavy,simple,8,regular08,D11,100,3.901637,2964.271764,698.320312
telecom,NIA,heavy,simple,8,regular08,D12,100,3.712894,2587.267956,685.519531
telecom,NIA,heavy,simple,8,regular08,D13,100,17.469607,2073.145937,672.058594
telecom,NIA,heavy,simple,9,regular09,D11,100,13.600806,60.113014,495.949219
telecom,NIA,heavy,simple,9,regular09,D12,100,3.841044,58.582969,497.335938
telecom,NIA,heavy,simple,9,regular09,D13,100,3.579989,33.700634,472.746094
telecom,NIA,heavy,simple,10,regular10,D11,100,17.553196,67.604749,497.089844
telecom,NIA,heavy,simple,10,regular10,D12,100,3.796669,60.383814,498.195312
telecom,NIA,heavy,simple,10,regular10,D13,100,3.515284,36.422540,473.039062
telecom,NIA,heavy,simple,11,regular11,D11,100,3.778289,56.719275,495.101562
telecom,NIA,heavy,simple,11,regular11,D12,100,3.548925,59.170723,497.832031
telecom,NIA,heavy,simple,11,regular11,D13,100,17.402211,39.523125,472.917969
telecom,NIA,heavy,simple,12,regular12,D11,100,3.672665,2680.831734,688.613281
telecom,NIA,heavy,simple,12,regular12,D12,100,3.607915,2333.229040,675.777344
telecom,NIA,heavy,simple,12,regular12,D13,100,3.516226,1800.819702,651.109375
telecom,NIA,light,complex,1,regular01,D11,100,6.324916,145.850270,514.078125
telecom,NIA,light,complex,1,regular01,D12,100,3.124111,21.001785,476.679688
telecom,NIA,light,complex,1,regular01,D13,100,15.030541,1873.464411,685.695312
telecom,NIA,light,complex,2,regular02,D11,100,2.148695,157.972751,514.730469
telecom,NIA,light,complex,2,regular02,D12,100,2.185730,22.220583,476.652344
telecom,NIA,light,complex,2,regular02,D13,100,13.633442,951.419701,626.386719
telecom,NIA,light,complex,3,regular03,D11,100,2.567980,3818.902338,846.085938
telecom,NIA,light,complex,3,regular03,D12,100,6.794906,4699.635308,919.121094
telecom,NIA,light,complex,3,regular03,D13,100,2.751864,3709.002021,842.910156
telecom,NIA,light,complex,4,regular04,D11,100,4.884316,4589.247441,926.171875
telecom,NIA,light,complex,4,regular04,D12,100,6.054126,1124.224973,662.582031
telecom,NIA,light,complex,4,regular04,D13,100,2.601572,3598.671796,891.156250
telecom,NIA,light,complex,5,regular05,D11,100,3.771247,139.663365,517.628906
telecom,NIA,light,complex,5,regular05,D12,100,4.987099,20.454088,476.972656
telecom,NIA,light,complex,5,regular05,D13,100,3.985413,1411.643606,690.933594
telecom,NIA,light,complex,6,regular06,D11,100,7.893175,129.100336,506.558594
telecom,NIA,light,complex,6,regular06,D12,100,4.408868,21.791764,477.054688
telecom,NIA,light,complex,6,regular06,D13,100,4.540469,769.784787,616.253906
telecom,NIA,light,complex,7,regular07,D11,100,11.348997,120.481885,512.539062
telecom,NIA,light,complex,7,regular07,D12,100,2.208761,18.239629,468.203125
telecom,NIA,light,complex,7,regular07,D13,100,5.132399,2638.517195,833.304688
telecom,NIA,light,complex,8,regular08,D11,100,14.209369,3739.129694,917.792969
telecom,NIA,light,complex,8,regular08,D12,100,2.268856,945.755137,661.292969
telecom,NIA,light,complex,8,regular08,D13,100,7.257414,4519.113911,1011.894531
telecom,NIA,light,complex,9,regular09,D11,100,5.984419,98.655883,512.957031
telecom,NIA,light,complex,9,regular09,D12,100,3.774227,20.240127,477.187500
telecom,NIA,light,complex,9,regular09,D13,100,14.703173,2821.191084,845.984375
telecom,NIA,light,complex,10,regular10,D11,100,4.568302,101.243592,510.640625
telecom,NIA,light,complex,10,regular10,D12,100,3.426747,17.764971,477.488281
telecom,NIA,light,complex,10,regular10,D13,100,2.640102,2069.334003,770.875000
telecom,NIA,light,complex,11,regular11,D11,100,2.382972,89.414669,506.195312
telecom,NIA,light,complex,11,regular11,D12,100,14.176943,22.134617,477.535156
telecom,NIA,light,complex,11,regular11,D13,100,4.518663,1722.810276,730.214844
telecom,NIA,light,complex,12,regular12,D11,100,2.611232,3849.600242,938.839844
telecom,NIA,light,complex,12,regular12,D12,100,4.457515,751.706498,660.398438
telecom,NIA,light,complex,12,regular12,D13,100,14.783505,5248.963867,1064.242188
telecom,NIA,mid,complex,1,regular01,D11,100,17.704775,139.256318,535.902344
telecom,NIA,mid,complex,1,regular01,D12,100,3.866632,53.975936,498.300781
telecom,NIA,mid,complex,1,regular01,D13,100,17.791957,470.574305,634.082031
telecom,NIA,mid,complex,2,regular02,D11,100,3.515124,126.540692,534.570312
telecom,NIA,mid,complex,2,regular02,D12,100,3.498369,43.842493,493.972656
telecom,NIA,mid,complex,2,regular02,D13,100,3.696375,401.957365,606.808594
telecom,NIA,mid,complex,3,regular03,D11,100,3.521755,16.649166,495.949219
telecom,NIA,mid,complex,3,regular03,D12,100,3.412209,16.091002,497.382812
telecom,NIA,mid,complex,3,regular03,D13,100,3.360065,17.796230,493.660156
telecom,NIA,mid,complex,4,regular04,D11,100,3.502020,2899.106240,891.277344
telecom,NIA,mid,complex,4,regular04,D12,100,3.621372,1658.912748,679.605469
telecom,NIA,mid,complex,4,regular04,D13,100,3.537812,617.535356,667.382812
telecom,NIA,mid,complex,5,regular05,D11,100,3.753798,83.737915,531.472656
telecom,NIA,mid,complex,5,regular05,D12,100,3.724102,49.619326,497.785156
telecom,NIA,mid,complex,5,regular05,D13,100,16.242048,326.665096,632.613281
telecom,NIA,mid,complex,6,regular06,D11,100,3.825972,98.367046,532.093750
telecom,NIA,mid,complex,6,regular06,D12,100,3.576113,51.204311,497.042969
telecom,NIA,mid,complex,6,regular06,D13,100,3.563932,261.486927,616.679688
telecom,NIA,mid,complex,7,regular07,D11,100,3.866872,83.758004,536.488281
telecom,NIA,mid,complex,7,regular07,D12,100,3.847898,52.561517,497.953125
telecom,NIA,mid,complex,7,regular07,D13,100,3.644683,213.986861,602.796875
telecom,NIA,mid,complex,8,regular08,D11,100,4.033333,1176.143884,789.085938
telecom,NIA,mid,complex,8,regular08,D12,100,17.775965,1895.570869,711.367188
telecom,NIA,mid,complex,8,regular08,D13,100,4.115298,656.491242,737.308594
telecom,NIA,mid,complex,9,regular09,D11,100,3.730153,48.440433,516.484375
telecom,NIA,mid,complex,9,regular09,D12,100,3.966778,52.175152,497.375000
telecom,NIA,mid,complex,9,regular09,D13,100,3.719333,112.232455,604.699219
telecom,NIA,mid,complex,10,regular10,D11,100,3.679893,59.435912,531.652344
telecom,NIA,mid,complex,10,regular10,D12,100,3.723178,47.393810,497.781250
telecom,NIA,mid,complex,10,regular10,D13,100,3.783863,117.169623,628.425781
telecom,NIA,mid,complex,11,regular11,D11,100,3.626639,57.762270,533.675781
telecom,NIA,mid,complex,11,regular11,D12,100,3.834718,56.654154,498.351562
telecom,NIA,mid,complex,11,regular11,D13,100,18.972472,104.346329,642.605469
telecom,NIA,mid,complex,12,regular12,D11,100,3.928657,2933.576023,939.105469
telecom,NIA,mid,complex,12,regular12,D12,100,3.618175,1398.090334,682.523438
telecom,NIA,mid,complex,12,regular12,D13,100,3.707305,484.637323,695.554688
telecom,NIA,heavy,complex,1,regular01,D11,100,3.912955,52.884357,528.167969
telecom,NIA,heavy,complex,1,regular01,D12,100,3.819665,49.929280,498.535156
telecom,NIA,heavy,complex,1,regular01,D13,100,6.853509,124.540015,619.414062
